ElementID,Verdict,PropID,CentroidX,CentroidY,CentroidZ,MinEdge_mm,AspectRatio,MaxAngle_deg,Action
6630,COLLAPSED,2,-36868.381,-2584.133,8564.642,0.002,14643.258,274.452,auto_convert_TRIA3
8411,COLLAPSED,2,-40111.382,2112.217,9061.137,0,315157.798,294.125,auto_convert_TRIA3
9932,COLLAPSED,2,-46532.434,-2150.085,8592.794,0.018,3085.364,321.965,auto_convert_TRIA3
11556,COLLAPSED,2,-41704.541,-1853.255,9057.443,0.002,15995.118,294.666,auto_convert_TRIA3
11602,COLLAPSED,2,-40498.707,-524.363,9057.443,0,142617.496,292.572,auto_convert_TRIA3
11606,COLLAPSED,2,-42033.537,-143.318,8348.745,0.003,8920.312,315.05,auto_convert_TRIA3
11702,COLLAPSED,2,-40114.201,-198.472,8426.082,0.002,7015.098,359.285,auto_convert_TRIA3
11712,COLLAPSED,2,-44777.98,-64.454,8421.055,0.007,4636.273,288.808,auto_convert_TRIA3
11715,COLLAPSED,2,-44690.745,-66.96,8417.624,0,82284.225,292.748,auto_convert_TRIA3
11832,COLLAPSED,2,-44932.781,-60.005,8425.926,0.007,5593.166,304.085,auto_convert_TRIA3
11837,COLLAPSED,2,-44787.81,-64.171,8420.223,0.001,31001.936,301.265,auto_convert_TRIA3
11886,COLLAPSED,2,-45861.266,-33.324,8462.01,0.001,28788.558,292.128,auto_convert_TRIA3
12632,COLLAPSED,2,-47138.662,2406.172,8400.191,0.004,20542.69,359.998,auto_convert_TRIA3
12651,BOWTIE,2,-47026.825,293.643,8509.512,0.06,493.458,310.934,auto_reorder
12997,COLLAPSED,2,-46744.099,0.465,8512.008,0,110310.085,320.479,auto_convert_TRIA3
13974,COLLAPSED,2,-44618.038,2321.249,8862.159,0,415148.387,312.178,auto_convert_TRIA3
14171,COLLAPSED,2,-44672.681,411.746,8862.084,0,438375.016,312.812,auto_convert_TRIA3
14434,COLLAPSED,2,-45775.075,2657.31,8462.1,0.007,5593.527,304.09,auto_convert_TRIA3
14479,COLLAPSED,2,-45786.464,2657.638,8462.5,0.001,32086.467,304.188,auto_convert_TRIA3
14502,COLLAPSED,2,-46671.6,2683.073,8497.318,0.02,1897.255,306.853,auto_convert_TRIA3
14503,COLLAPSED,2,-42549.197,2594.12,8337.584,0.001,21559.448,315.094,auto_convert_TRIA3
14613,COLLAPSED,2,-44707.776,2626.64,8422.416,0.001,26688.772,315.905,auto_convert_TRIA3
14659,COLLAPSED,2,-45614.557,2652.698,8462.978,0.007,7525.978,322.007,auto_convert_TRIA3
15037,SLIVER,2,16088.643,0.037,20229.146,0.124,528.812,317.108,MANUAL_remesh
16214,BOWTIE,2,-5385.882,2810.662,13149.315,1.387,41.678,317.339,auto_reorder
16251,BOWTIE,2,-5385.882,-2810.588,13149.315,1.387,41.678,317.339,auto_reorder
17586,COLLAPSED,2,-5001.187,2191.277,22839.587,0.016,2842.757,317.228,auto_convert_TRIA3
18268,COLLAPSED,2,-4993.382,2182.378,22835.285,0.016,3512.813,316.971,auto_convert_TRIA3
20672,COLLAPSED,2,-4985.578,2191.277,22839.587,0.016,2842.757,317.228,auto_convert_TRIA3
22718,COLLAPSED,2,-4993.382,-2053.097,19723.692,0.023,2387.423,316.625,auto_convert_TRIA3
23611,COLLAPSED,2,-5000.572,-2229.368,10691.512,0,9990000000,290.565,auto_convert_TRIA3
23817,COLLAPSED,2,-4986.186,-2229.373,10691.507,0,9990000000,307.494,auto_convert_TRIA3
26118,COLLAPSED,2,-40111.382,-2110.922,9061.363,0,302392.908,291.057,auto_convert_TRIA3
26186,BOWTIE,2,-40111.382,-103.512,8937.458,1,44.377,327.255,auto_reorder
26196,COLLAPSED,2,-40111.382,-423.406,9061.159,0,319535.891,295.819,auto_convert_TRIA3
27975,BOWTIE,2,-42554.834,2274.847,8688.91,19.784,2.081,324.53,auto_reorder
29369,SLIVER,2,-47036.523,303.882,8493.39,0.06,913.063,316.353,MANUAL_remesh
30603,COLLAPSED_TO_LINE,2,-44938.247,-59.848,8425.702,0.001,36193.012,272.252,MANUAL_delete
30604,COLLAPSED_TO_LINE,2,-44938.249,-59.848,8395.178,0.001,36193.012,272.252,MANUAL_delete
33007,COLLAPSED,2,-4993.382,-2174.058,26158.04,0.004,14947.126,315.66,auto_convert_TRIA3
35714,COLLAPSED,3,-23888.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
35804,COLLAPSED,3,-20643.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
35893,COLLAPSED,3,-17398.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
36260,COLLAPSED,3,-14144.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
36885,COLLAPSED,3,-17389.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
36956,COLLAPSED,3,-20634.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
37027,COLLAPSED,3,-23879.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
37126,COLLAPSED,3,-14144.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
37151,COLLAPSED,3,-14168.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
37327,COLLAPSED,3,-23879.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
37352,COLLAPSED,3,-23903.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
37440,COLLAPSED,3,-14153.382,-2490.598,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
37529,COLLAPSED,3,-17398.382,-2490.598,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
37638,COLLAPSED,3,-20634.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
37663,COLLAPSED,3,-20658.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
37929,COLLAPSED,3,-20643.382,-2490.598,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
38313,COLLAPSED,3,-10923.911,-2177.938,9074.177,0.003,13657.579,326.999,auto_convert_TRIA3
38337,COLLAPSED,3,-10892.854,-2177.938,9074.177,0.003,13657.579,326.999,auto_convert_TRIA3
38452,COLLAPSED,3,-23888.382,-2490.598,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
38499,COLLAPSED,3,-17389.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
38524,COLLAPSED,3,-17413.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
42125,BOWTIE,3,-14422.31,207.223,9065.089,2,28.564,320.484,auto_reorder
42158,BOWTIE,3,-17667.31,207.223,9065.089,2,28.564,320.484,auto_reorder
42191,BOWTIE,3,-20912.31,207.223,9065.089,2,28.564,320.484,auto_reorder
42276,BOWTIE,3,-14422.31,-207.149,9065.089,2,28.564,320.484,auto_reorder
42307,BOWTIE,3,-17667.31,-207.149,9065.089,2,28.564,320.484,auto_reorder
42338,BOWTIE,3,-20912.31,-207.149,9065.089,2,28.564,320.484,auto_reorder
42461,COLLAPSED,3,-30369.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
42486,COLLAPSED,3,-30393.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
42891,COLLAPSED,3,-36859.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
42916,COLLAPSED,3,-36883.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
42924,BOWTIE,3,-33892.31,-207.149,9065.089,2,28.564,320.484,auto_reorder
42972,BOWTIE,3,-33892.31,207.223,9065.089,2,28.564,320.484,auto_reorder
43101,COLLAPSED,3,-36859.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
43587,COLLAPSED,3,-27401.914,-206.844,9065.089,0,9990000000,320.484,auto_convert_TRIA3
43617,BOWTIE,3,-27402.31,207.223,9065.089,2,28.564,320.484,auto_reorder
43651,BOWTIE,3,-30647.31,-207.149,9065.089,2,28.564,320.484,auto_reorder
43701,BOWTIE,3,-30647.31,207.223,9065.089,2,28.564,320.484,auto_reorder
43862,COLLAPSED,3,-33614.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
43933,COLLAPSED,3,-33614.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
43958,COLLAPSED,3,-33638.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
44004,COLLAPSED,3,-30369.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
44075,COLLAPSED,3,-27124.8,-2154.198,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
44100,COLLAPSED,3,-27148.969,-2177.756,9074.177,0.003,13689.872,327.163,auto_convert_TRIA3
44146,COLLAPSED,3,-27124.8,2154.273,9074.177,0.003,17573.857,319.575,auto_convert_TRIA3
47665,BOWTIE,3,-26804.194,2324.288,8059.177,3.542,10.586,310.5,auto_reorder
47795,BOWTIE,3,-26804.214,-2324.23,8059.177,3.552,10.557,310.3,auto_reorder
47902,COLLAPSED,3,-30378.382,-2490.598,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
48253,COLLAPSED,3,-33623.382,-2490.598,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
48334,COLLAPSED,3,-36868.382,-2490.598,8918.972,0.02,2757.499,317.131,auto_convert_TRIA3
48338,COLLAPSED,3,-36868.382,-2490.606,8068.86,0,124548.69,315.921,auto_convert_TRIA3
48494,COLLAPSED,3,-27133.382,-2489.514,8918.968,0.02,2909.704,315.989,auto_convert_TRIA3
48581,COLLAPSED,3,-36868.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
48585,COLLAPSED,3,-36868.382,2490.681,8068.86,0,124548.69,315.921,auto_convert_TRIA3
48953,COLLAPSED,3,-33623.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
49042,COLLAPSED,3,-30378.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
49131,COLLAPSED,3,-27133.382,2490.672,8918.899,0.02,2768.188,317.336,auto_convert_TRIA3
49238,COLLAPSED,3,-36868.382,2509.426,9065.108,0.02,2607.924,315.947,auto_convert_TRIA3
49347,COLLAPSED,3,-33623.382,2509.426,9065.108,0.02,2607.924,315.947,auto_convert_TRIA3
49456,COLLAPSED,3,-27133.382,2509.426,9065.108,0.02,2607.924,315.947,auto_convert_TRIA3
49565,COLLAPSED,3,-30378.382,2509.431,9065.108,0,120521.228,315.947,auto_convert_TRIA3
49596,COLLAPSED,3,-36868.382,-2509.356,9065.108,0,120521.228,315.947,auto_convert_TRIA3
49825,COLLAPSED,3,-30378.382,-2509.351,9065.108,0.02,2607.924,315.947,auto_convert_TRIA3
49870,COLLAPSED,3,-27133.382,-2509.351,9065.108,0.02,2607.924,315.947,auto_convert_TRIA3
50099,COLLAPSED,3,-33623.382,-2509.356,9065.108,0,120521.228,315.947,auto_convert_TRIA3
50358,COLLAPSED,3,-39226.326,-2509.358,9064.386,0.018,3041.498,316.229,auto_convert_TRIA3
52534,COLLAPSED,3,-45851.722,182.074,8072.461,0.001,55189.968,315.928,auto_convert_TRIA3
52600,COLLAPSED,3,-45695.787,177.593,8051.35,0.001,54580.241,316.593,auto_convert_TRIA3
53262,COLLAPSED,3,-44040.611,-50.254,9066.677,0.001,45651.946,321.341,auto_convert_TRIA3
54204,COLLAPSED,3,-42036.382,-1855.206,7645.235,0.005,5457.952,308.542,auto_convert_TRIA3
54211,COLLAPSED_TO_LINE,3,-42036.382,-1877.558,7634.177,0.005,8617.82,355.717,MANUAL_delete
54212,COLLAPSED_TO_LINE,3,-42036.382,-1917.715,7634.177,0.004,9229.05,355.433,MANUAL_delete
54213,COLLAPSED_TO_LINE,3,-42036.382,-1957.871,7634.177,0.004,9933.209,355.108,MANUAL_delete
54214,COLLAPSED_TO_LINE,3,-42036.382,-1998.028,7634.177,0.004,10753.116,354.734,MANUAL_delete
54215,COLLAPSED_TO_LINE,3,-42036.382,-2038.184,7634.177,0.003,11719.68,354.298,MANUAL_delete
54216,COLLAPSED_TO_LINE,3,-42036.382,-2078.34,7634.177,0.003,12875.804,353.783,MANUAL_delete
54217,COLLAPSED_TO_LINE,3,-42036.382,-2118.497,7634.177,0.003,14282.758,353.167,MANUAL_delete
54218,COLLAPSED_TO_LINE,3,-42036.382,-2158.653,7634.177,0.003,16031.062,352.416,MANUAL_delete
54219,COLLAPSED_TO_LINE,3,-42036.382,-2198.81,7634.177,0.002,18259.99,351.482,MANUAL_delete
54220,COLLAPSED_TO_LINE,3,-42036.382,-2238.966,7634.177,0.002,21194.66,350.286,MANUAL_delete
54221,COLLAPSED_TO_LINE,3,-42036.382,-2279.122,7634.177,0.002,25221.668,348.706,MANUAL_delete
54222,COLLAPSED_TO_LINE,3,-42036.382,-2319.279,7634.177,0.001,31056.259,346.523,MANUAL_delete
54223,COLLAPSED_TO_LINE,3,-42036.382,-2359.435,7634.177,0.001,40142.767,343.324,MANUAL_delete
54225,COLLAPSED_TO_LINE,3,-42036.382,-2399.592,7634.177,0.001,55620.979,338.228,MANUAL_delete
54228,COLLAPSED_TO_LINE,3,-42036.382,-2439.748,7634.177,0,83090.257,329.073,MANUAL_delete
54231,COLLAPSED_TO_LINE,3,-42036.382,-2479.904,7634.177,0,108224.263,309.847,MANUAL_delete
55862,COLLAPSED,3,-42036.382,-257.97,7644.292,0,508755.662,309.329,auto_convert_TRIA3
56028,BOWTIE,3,-42036.382,-1897.486,9064.674,4.11,10.868,301.687,auto_reorder
56099,COLLAPSED,3,-42036.382,-274.055,9063.004,0,115047.012,312.459,auto_convert_TRIA3
56916,COLLAPSED_TO_LINE,3,-41779.446,-1935.804,8946.164,0.001,50246.944,270,MANUAL_delete
56917,COLLAPSED_TO_LINE,3,-41779.446,-1935.804,8982.739,0.001,50246.944,270,MANUAL_delete
56918,COLLAPSED_TO_LINE,3,-41779.446,-1935.804,9019.314,0.001,50246.944,270,MANUAL_delete
56919,COLLAPSED_TO_LINE,3,-41779.446,-1935.804,9055.889,0.001,50246.944,270,MANUAL_delete
57445,BOWTIE,3,-46520.029,-2088.903,10064.51,3,21.357,325.814,auto_reorder
57981,BOWTIE,3,-42036.382,2650.032,8744.131,1.001,36.474,359.962,auto_reorder
58494,COLLAPSED,3,-39226.326,2509.432,9064.386,0.018,3041.498,316.229,auto_convert_TRIA3
58814,COLLAPSED,3,-42546.382,2640.665,9064.177,0.04,1371.245,316.825,auto_convert_TRIA3
59362,BOWTIE,3,-42546.382,222.13,8384.803,0.668,59.596,356.702,auto_reorder
60334,BOWTIE,3,-42546.382,2246.525,8388.235,7.523,3.956,355.355,auto_reorder
60381,BOWTIE,3,-42546.382,222.455,8719.329,0.668,59.596,349.407,auto_reorder
61033,BOWTIE,3,-45782.681,2583.637,8062.625,2.872,14.085,359.848,auto_reorder
61185,COLLAPSED,3,-47683.286,110.271,8511.177,0,9990000000,315.15,auto_convert_TRIA3
63610,COLLAPSED,3,-39713.006,2106.138,7826.186,0.003,13064.93,333.786,auto_convert_TRIA3
63705,COLLAPSED,3,-39713.006,-2106.063,7826.186,0.003,13064.93,333.786,auto_convert_TRIA3
63721,COLLAPSED,3,-39698.536,-2122.528,7827.382,0.003,12850.12,331.228,auto_convert_TRIA3
63832,COLLAPSED,3,-36869.855,-2270.432,8058.872,0.005,9053.638,329.365,auto_convert_TRIA3
63836,COLLAPSED,3,-36873.813,-2243.556,8058.553,0.005,8777.198,318.919,auto_convert_TRIA3
63952,COLLAPSED,3,-36869.97,2270.359,8058.863,0.005,9053.637,329.188,auto_convert_TRIA3
63954,COLLAPSED,3,-36873.813,2243.631,8058.553,0.005,8777.197,318.919,auto_convert_TRIA3
65739,COLLAPSED,3,-42668.204,-2496.647,7660.229,0.003,10126.672,299.626,auto_convert_TRIA3
66608,BOWTIE,3,-46416.301,-2376.239,8168.642,2.031,19.662,315.603,auto_reorder
66772,COLLAPSED,3,-37138.711,-209.814,9074.177,0,90358.986,359.999,auto_convert_TRIA3
66774,BOWTIE,3,-37082.034,-166.149,9074.177,29.526,1.419,359.999,auto_reorder
66775,BOWTIE,3,-37049.942,-141.425,9074.177,26.73,1.568,359.999,auto_reorder
66778,BOWTIE,3,-36953.664,-67.251,9074.177,18.342,2.285,359.999,auto_reorder
66780,COLLAPSED,3,-36885.691,-14.883,9074.177,0,111544.935,359.997,auto_convert_TRIA3
66781,COLLAPSED,3,-37138.711,209.888,9074.177,0,90358.986,359.999,auto_convert_TRIA3
66783,BOWTIE,3,-37082.034,166.224,9074.177,29.526,1.419,359.999,auto_reorder
66784,BOWTIE,3,-37049.942,141.499,9074.177,26.73,1.568,359.999,auto_reorder
66787,BOWTIE,3,-36953.664,67.325,9074.177,18.342,2.285,359.999,auto_reorder
66789,COLLAPSED,3,-36885.691,13.372,9074.177,0,116161.49,357.136,auto_convert_TRIA3
67278,COLLAPSED,3,-42546.382,-288.036,7641.623,0,435977.322,303.64,auto_convert_TRIA3
67583,BOWTIE,3,-42546.382,-1958.353,7634.177,0.775,52.339,359.982,auto_reorder
67584,BOWTIE,3,-42546.382,-1998.583,7634.177,1.07,37.522,359.982,auto_reorder
67585,BOWTIE,3,-42546.382,-2038.695,7634.177,0.981,40.933,359.98,auto_reorder
67586,BOWTIE,3,-42546.382,-2078.807,7634.177,0.892,45.026,359.978,auto_reorder
67587,BOWTIE,3,-42546.382,-2118.919,7634.177,0.803,50.029,359.976,auto_reorder
67588,BOWTIE,3,-42546.382,-2159.031,7634.177,0.713,56.283,359.974,auto_reorder
67589,BOWTIE,3,-42546.382,-1918.004,7634.177,0.39,104.014,359.973,auto_reorder
67590,BOWTIE,3,-42546.382,-2199.143,7634.177,0.624,64.323,359.97,auto_reorder
67591,BOWTIE,3,-42546.382,-2239.255,7634.177,0.535,75.044,359.966,auto_reorder
67592,BOWTIE,3,-42546.382,-2279.367,7634.177,0.446,90.053,359.96,auto_reorder
67593,BOWTIE,3,-42546.382,-2319.479,7634.177,0.357,112.566,359.952,auto_reorder
67594,COLLAPSED,3,-42546.382,-1877.655,7634.177,0.005,8159.762,359.945,auto_convert_TRIA3
67595,BOWTIE,3,-42546.382,-2359.591,7634.177,0.268,150.088,359.94,auto_reorder
67596,BOWTIE,3,-42546.382,-2399.703,7634.177,0.178,225.131,359.921,auto_reorder
67597,BOWTIE,3,-42546.382,-2439.815,7634.177,0.089,450.259,359.881,auto_reorder
67598,COLLAPSED,3,-42546.382,-2479.927,7634.177,0,108224.263,359.762,auto_convert_TRIA3
67599,COLLAPSED,3,-42546.382,-1855.208,7644.618,0.005,4994.444,303.778,auto_convert_TRIA3
68332,COLLAPSED,3,-42546.382,-243.995,9067.386,0,88137.989,305.383,auto_convert_TRIA3
70383,COLLAPSED,3,-46682.865,2589.111,8502.838,0.003,16183.041,344.854,auto_convert_TRIA3
70697,BOWTIE,3,16089.311,10.502,20217.118,0.124,493.343,316.849,auto_reorder
70705,BOWTIE,3,16089.311,-10.427,20217.118,0.124,493.343,316.849,auto_reorder
72079,BOWTIE,3,9298.817,-9.518,19857.678,0.124,473.786,319.435,auto_reorder
72121,BOWTIE,3,9298.817,9.593,19857.678,0.124,473.786,319.435,auto_reorder
74181,COLLAPSED,3,-14156.194,2495.393,8929.077,0.033,537.88,346.881,auto_convert_TRIA3
74261,COLLAPSED,3,-17408.394,2490.672,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
74308,COLLAPSED,3,-20653.394,2490.672,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
74355,COLLAPSED,3,-23898.394,2490.672,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
74483,COLLAPSED,3,-17408.394,-2490.598,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
74575,COLLAPSED,3,-14163.394,-2490.598,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
74668,COLLAPSED,3,-23898.394,-2490.598,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
74722,COLLAPSED,3,-20653.394,-2490.598,8929.077,0.033,1673.997,316.847,auto_convert_TRIA3
75594,COLLAPSED,3,-11193.456,-207.517,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
75608,COLLAPSED,3,-11193.456,207.592,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76065,COLLAPSED,3,-14438.456,-207.517,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76079,COLLAPSED,3,-14438.456,207.592,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76122,COLLAPSED,3,-17683.456,207.592,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76140,COLLAPSED,3,-17683.456,-207.517,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76190,COLLAPSED,3,-20928.456,-207.517,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76204,COLLAPSED,3,-20928.456,207.592,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76312,COLLAPSED,3,-33908.456,-207.517,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76493,COLLAPSED,3,-27418.456,207.592,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
76511,COLLAPSED,3,-27418.456,-207.517,8928.777,0.01,3830.225,357.007,auto_convert_TRIA3
77049,COLLAPSED_TO_LINE,3,-23888.395,2500.057,8947.214,0.026,1397.342,270,MANUAL_delete
77050,COLLAPSED_TO_LINE,3,-23888.395,2500.057,8983.489,0.026,1397.342,270,MANUAL_delete
77051,COLLAPSED_TO_LINE,3,-23888.395,2500.057,9019.764,0.026,1397.342,270,MANUAL_delete
77052,COLLAPSED_TO_LINE,3,-23888.395,2500.057,9056.039,0.026,1397.342,270,MANUAL_delete
77053,COLLAPSED_TO_LINE,3,-20643.395,2500.057,8947.214,0.026,1397.342,270,MANUAL_delete
77054,COLLAPSED_TO_LINE,3,-20643.395,2500.057,8983.489,0.026,1397.342,270,MANUAL_delete
77055,COLLAPSED_TO_LINE,3,-20643.395,2500.057,9019.764,0.026,1397.342,270,MANUAL_delete
77056,COLLAPSED_TO_LINE,3,-20643.395,2500.057,9056.039,0.026,1397.342,270,MANUAL_delete
77057,COLLAPSED_TO_LINE,3,-14153.389,2500.052,8947.214,0.02,1813.751,270.041,MANUAL_delete
77058,COLLAPSED_TO_LINE,3,-14153.395,2500.057,8983.489,0.026,1397.342,270,MANUAL_delete
77059,COLLAPSED_TO_LINE,3,-14153.395,2500.057,9019.764,0.026,1397.342,270,MANUAL_delete
77060,COLLAPSED_TO_LINE,3,-14153.395,2500.057,9056.039,0.026,1397.342,270,MANUAL_delete
77061,COLLAPSED_TO_LINE,3,-17398.389,2500.052,8947.214,0.02,1813.751,270.041,MANUAL_delete
77062,COLLAPSED_TO_LINE,3,-17398.395,2500.057,8983.489,0.026,1397.342,270,MANUAL_delete
77063,COLLAPSED_TO_LINE,3,-17398.395,2500.057,9019.764,0.026,1397.342,270,MANUAL_delete
77064,COLLAPSED_TO_LINE,3,-17398.395,2500.057,9056.039,0.026,1397.342,270,MANUAL_delete
79781,COLLAPSED,3,-14163.388,2498.797,8919.191,0.02,2824.157,315.12,auto_convert_TRIA3
82603,COLLAPSED,3,-20653.394,2500.057,8918.899,0.026,2199.081,315.49,auto_convert_TRIA3
83392,COLLAPSED,3,-23898.394,2500.057,8918.899,0.026,2199.081,315.49,auto_convert_TRIA3
85580,COLLAPSED,3,-17408.388,2500.052,8918.899,0.02,2854.407,315.49,auto_convert_TRIA3
85826,COLLAPSED,3,-24706.472,2500.057,8071.052,0.001,71463.101,320.152,auto_convert_TRIA3
86897,COLLAPSED_TO_LINE,3,-14153.395,-2499.983,9056.039,0.026,1397.342,270,MANUAL_delete
86898,COLLAPSED_TO_LINE,3,-14153.395,-2499.983,9019.764,0.026,1397.342,270,MANUAL_delete
86899,COLLAPSED_TO_LINE,3,-14153.395,-2499.983,8983.489,0.026,1397.342,270,MANUAL_delete
86900,COLLAPSED_TO_LINE,3,-14153.389,-2499.978,8947.214,0.02,1813.751,270.041,MANUAL_delete
86901,COLLAPSED_TO_LINE,3,-23888.395,-2499.983,9056.039,0.026,1397.342,270,MANUAL_delete
86902,COLLAPSED_TO_LINE,3,-23888.395,-2499.983,9019.764,0.026,1397.342,270,MANUAL_delete
86903,COLLAPSED_TO_LINE,3,-23888.395,-2499.983,8983.489,0.026,1397.342,270,MANUAL_delete
86904,COLLAPSED_TO_LINE,3,-23888.395,-2499.983,8947.214,0.026,1397.342,270,MANUAL_delete
86905,COLLAPSED_TO_LINE,3,-20643.395,-2499.983,9056.039,0.026,1397.342,270,MANUAL_delete
86906,COLLAPSED_TO_LINE,3,-20643.395,-2499.983,9019.764,0.026,1397.342,270,MANUAL_delete
86907,COLLAPSED_TO_LINE,3,-20643.395,-2499.983,8983.489,0.026,1397.342,270,MANUAL_delete
86908,COLLAPSED_TO_LINE,3,-20643.395,-2499.983,8947.214,0.026,1397.342,270,MANUAL_delete
86909,COLLAPSED_TO_LINE,3,-17398.395,-2499.983,9056.039,0.026,1397.342,270,MANUAL_delete
86910,COLLAPSED_TO_LINE,3,-17398.395,-2499.983,9019.764,0.026,1397.342,270,MANUAL_delete
86911,COLLAPSED_TO_LINE,3,-17398.395,-2499.983,8983.489,0.026,1397.342,270,MANUAL_delete
86912,COLLAPSED_TO_LINE,3,-17398.395,-2499.983,8947.214,0.026,1397.342,270,MANUAL_delete
90774,COLLAPSED,3,-23898.394,-2499.983,8918.899,0.026,2199.081,315.49,auto_convert_TRIA3
91817,COLLAPSED,3,-20653.394,-2499.983,8918.899,0.026,2199.081,315.49,auto_convert_TRIA3
92749,BOWTIE,3,-17114.015,-2499.983,8933.966,6.531,5.741,305.317,auto_reorder
92873,COLLAPSED,3,-14163.388,-2499.978,8918.899,0.02,2854.407,315.49,auto_convert_TRIA3
93120,COLLAPSED,3,-24706.472,-2499.983,8071.052,0.001,71463.104,320.152,auto_convert_TRIA3
94210,COLLAPSED,3,-17408.394,-2499.983,8918.899,0.026,2199.081,315.49,auto_convert_TRIA3
94353,COLLAPSED_TO_LINE,3,-30378.382,-2481.23,8059.177,0,86641.528,270,MANUAL_delete
94354,COLLAPSED_TO_LINE,3,-30378.382,-2443.725,8059.177,0,86641.528,270,MANUAL_delete
94355,COLLAPSED_TO_LINE,3,-30378.382,-2406.22,8059.177,0,86641.528,270,MANUAL_delete
94356,COLLAPSED_TO_LINE,3,-30378.382,-2368.715,8059.177,0,86641.528,270,MANUAL_delete
94408,COLLAPSED,3,-30388.394,-2490.598,8929.077,0.033,1673.996,316.847,auto_convert_TRIA3
94427,COLLAPSED,3,-33633.382,-2490.598,8929.077,0.02,2742.148,316.832,auto_convert_TRIA3
94472,COLLAPSED,3,-36878.382,-2490.598,8929.077,0.02,2742.148,316.832,auto_convert_TRIA3
94509,COLLAPSED_TO_LINE,3,-33623.382,-2481.23,8059.177,0,86641.528,270,MANUAL_delete
94510,COLLAPSED_TO_LINE,3,-33623.382,-2443.725,8059.177,0,86641.528,270,MANUAL_delete
94511,COLLAPSED_TO_LINE,3,-33623.382,-2406.22,8059.177,0,86641.528,270,MANUAL_delete
94512,COLLAPSED_TO_LINE,3,-33623.382,-2368.715,8059.177,0,86641.528,270,MANUAL_delete
94529,COLLAPSED,3,-27143.382,-2489.514,8929.077,0.02,2894.694,316.297,auto_convert_TRIA3
94562,COLLAPSED_TO_LINE,3,-27133.382,-2481.23,8059.177,0,86641.528,270,MANUAL_delete
94563,COLLAPSED_TO_LINE,3,-27133.382,-2443.725,8059.177,0,86641.528,270,MANUAL_delete
